sku_id,item_id,category,department,store_id,state_id,launch_date,first_sale_date,last_sale_date,sku_age_days,days_since_last_sale,avg_price,max_observed_price,estimated_unit_cost,estimated_gross_margin,sku_status
HOBBIES_1_099_TX_3,HOBBIES_1_099,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,14.94,15.68,10.98,4.7,Active
HOBBIES_1_099_WI_1,HOBBIES_1_099,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,14.9,15.68,10.98,4.7,Active
HOBBIES_1_099_WI_2,HOBBIES_1_099,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,14.95,15.68,10.98,4.7,Active
HOBBIES_1_099_WI_3,HOBBIES_1_099,HOBBIES,HOBBIES_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,14.9,15.68,10.98,4.7,Active
HOBBIES_1_100_CA_1,HOBBIES_1_100,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,11.2,11.48,8.04,3.44,Active
HOBBIES_1_100_CA_2,HOBBIES_1_100,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-21,1912,3,11.2,11.48,8.04,3.44,Active
HOBBIES_1_100_CA_3,HOBBIES_1_100,HOBBIES,HOBBIES_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,11.15,11.48,8.04,3.44,Active
HOBBIES_1_100_CA_4,HOBBIES_1_100,HOBBIES,HOBBIES_1,CA_4,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,11.2,11.48,8.04,3.44,Active
HOBBIES_1_100_TX_1,HOBBIES_1_100,HOBBIES,HOBBIES_1,TX_1,TX,2011-01-29,2011-02-02,2016-04-20,1912,4,11.2,11.48,8.04,3.44,Active
HOBBIES_1_100_TX_2,HOBBIES_1_100,HOBBIES,HOBBIES_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,11.2,11.48,8.04,3.44,Active
HOBBIES_1_100_TX_3,HOBBIES_1_100,HOBBIES,HOBBIES_1,TX_3,TX,2011-02-05,2011-02-09,2016-04-23,1905,1,11.29,11.98,8.39,3.59,Active
HOBBIES_1_100_WI_1,HOBBIES_1_100,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,11.2,11.48,8.04,3.44,Active
HOBBIES_1_100_WI_2,HOBBIES_1_100,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-02-04,2016-04-20,1912,4,11.33,12.0,8.4,3.6,Active
HOBBIES_1_100_WI_3,HOBBIES_1_100,HOBBIES,HOBBIES_1,WI_3,WI,2011-02-05,2011-02-05,2016-04-24,1905,0,11.2,11.48,8.04,3.44,Active
HOBBIES_1_102_CA_1,HOBBIES_1_102,HOBBIES,HOBBIES_1,CA_1,CA,2012-06-30,2012-07-03,2016-04-23,1394,1,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_CA_2,HOBBIES_1_102,HOBBIES,HOBBIES_1,CA_2,CA,2012-05-05,2012-05-08,2016-04-24,1450,0,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_CA_3,HOBBIES_1_102,HOBBIES,HOBBIES_1,CA_3,CA,2014-03-01,2014-03-01,2016-04-03,785,21,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_CA_4,HOBBIES_1_102,HOBBIES,HOBBIES_1,CA_4,CA,2014-03-01,2014-03-03,2016-04-16,785,8,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_TX_1,HOBBIES_1_102,HOBBIES,HOBBIES_1,TX_1,TX,2012-06-23,2012-06-23,2016-04-14,1401,10,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_TX_2,HOBBIES_1_102,HOBBIES,HOBBIES_1,TX_2,TX,2012-05-26,2012-05-26,2016-03-07,1429,48,4.98,4.98,3.49,1.49,Slow Moving
HOBBIES_1_102_TX_3,HOBBIES_1_102,HOBBIES,HOBBIES_1,TX_3,TX,2014-02-08,2014-02-09,2016-04-24,806,0,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_WI_1,HOBBIES_1_102,HOBBIES,HOBBIES_1,WI_1,WI,2012-05-05,2012-05-09,2016-04-24,1450,0,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_WI_2,HOBBIES_1_102,HOBBIES,HOBBIES_1,WI_2,WI,2014-02-08,2014-02-14,2016-04-24,806,0,4.98,4.98,3.49,1.49,Active
HOBBIES_1_102_WI_3,HOBBIES_1_102,HOBBIES,HOBBIES_1,WI_3,WI,2012-05-05,2012-05-11,2016-04-24,1450,0,4.98,4.98,3.49,1.49,Active
HOBBIES_1_103_CA_1,HOBBIES_1_103,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.71,0.72,0.5,0.22,Active
HOBBIES_1_103_CA_2,HOBBIES_1_103,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.71,0.72,0.5,0.22,Active
HOBBIES_1_103_CA_3,HOBBIES_1_103,HOBBIES,HOBBIES_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.71,0.72,0.5,0.22,Active
HOBBIES_1_103_CA_4,HOBBIES_1_103,HOBBIES,HOBBIES_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.71,0.72,0.5,0.22,Active
HOBBIES_1_103_TX_1,HOBBIES_1_103,HOBBIES,HOBBIES_1,TX_1,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,0.7,0.72,0.5,0.22,Active
HOBBIES_1_103_TX_2,HOBBIES_1_103,HOBBIES,HOBBIES_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.7,0.72,0.5,0.22,Active
HOBBIES_1_103_TX_3,HOBBIES_1_103,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.71,0.72,0.5,0.22,Active
HOBBIES_1_103_WI_1,HOBBIES_1_103,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,0.71,0.72,0.5,0.22,Active
HOBBIES_1_103_WI_2,HOBBIES_1_103,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-01-30,2016-04-22,1912,2,0.72,0.83,0.58,0.25,Active
HOBBIES_1_103_WI_3,HOBBIES_1_103,HOBBIES,HOBBIES_1,WI_3,WI,2011-01-29,2011-01-30,2016-04-23,1912,1,0.71,0.72,0.5,0.22,Active
HOBBIES_1_104_CA_1,HOBBIES_1_104,HOBBIES,HOBBIES_1,CA_1,CA,2014-03-29,2014-03-29,2016-04-24,757,0,23.98,23.98,16.79,7.19,Active
HOBBIES_1_104_CA_2,HOBBIES_1_104,HOBBIES,HOBBIES_1,CA_2,CA,2014-03-22,2014-03-25,2016-04-24,764,0,23.79,23.98,16.79,7.19,Active
HOBBIES_1_104_CA_3,HOBBIES_1_104,HOBBIES,HOBBIES_1,CA_3,CA,2014-04-12,2014-04-14,2016-04-24,743,0,23.98,23.98,16.79,7.19,Active
HOBBIES_1_104_CA_4,HOBBIES_1_104,HOBBIES,HOBBIES_1,CA_4,CA,2014-04-12,2014-04-12,2016-04-24,743,0,23.98,23.98,16.79,7.19,Active
HOBBIES_1_104_TX_1,HOBBIES_1_104,HOBBIES,HOBBIES_1,TX_1,TX,2014-03-22,2014-03-28,2016-01-05,764,110,23.98,23.98,16.79,7.19,Inactive
HOBBIES_1_104_TX_2,HOBBIES_1_104,HOBBIES,HOBBIES_1,TX_2,TX,2014-03-29,2014-04-04,2016-04-24,757,0,23.98,23.98,16.79,7.19,Active
HOBBIES_1_104_TX_3,HOBBIES_1_104,HOBBIES,HOBBIES_1,TX_3,TX,2014-04-12,2014-04-18,2016-04-23,743,1,23.98,23.98,16.79,7.19,Active
HOBBIES_1_104_WI_1,HOBBIES_1_104,HOBBIES,HOBBIES_1,WI_1,WI,2014-03-22,2014-03-27,2016-04-21,764,3,23.98,23.98,16.79,7.19,Active
HOBBIES_1_104_WI_2,HOBBIES_1_104,HOBBIES,HOBBIES_1,WI_2,WI,2014-04-12,2014-04-14,2016-04-23,743,1,23.69,23.98,16.79,7.19,Active
HOBBIES_1_104_WI_3,HOBBIES_1_104,HOBBIES,HOBBIES_1,WI_3,WI,2014-04-19,2014-04-21,2016-04-24,736,0,23.98,23.98,16.79,7.19,Active
HOBBIES_1_105_CA_1,HOBBIES_1_105,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-01-31,2016-04-17,1912,7,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_CA_2,HOBBIES_1_105,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_CA_3,HOBBIES_1_105,HOBBIES,HOBBIES_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-22,1912,2,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_CA_4,HOBBIES_1_105,HOBBIES,HOBBIES_1,CA_4,CA,2011-01-29,2011-02-02,2016-04-20,1912,4,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_TX_1,HOBBIES_1_105,HOBBIES,HOBBIES_1,TX_1,TX,2011-01-29,2011-01-29,2016-04-21,1912,3,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_TX_2,HOBBIES_1_105,HOBBIES,HOBBIES_1,TX_2,TX,2011-01-29,2011-01-30,2016-04-23,1912,1,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_TX_3,HOBBIES_1_105,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-23,1912,1,6.76,7.48,5.24,2.24,Active
HOBBIES_1_105_WI_1,HOBBIES_1_105,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-22,1912,2,6.66,6.68,4.68,2.0,Active
HOBBIES_1_105_WI_2,HOBBIES_1_105,HOBBIES,HOBBIES_1,WI_2,WI,2011-02-12,2011-02-17,2016-04-23,1898,1,6.73,7.22,5.05,2.17,Active
HOBBIES_1_105_WI_3,HOBBIES_1_105,HOBBIES,HOBBIES_1,WI_3,WI,2011-02-19,2011-02-19,2016-04-24,1891,0,6.66,6.68,4.68,2.0,Active
HOBBIES_1_106_CA_1,HOBBIES_1_106,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_CA_2,HOBBIES_1_106,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-02-04,2016-04-24,1912,0,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_CA_3,HOBBIES_1_106,HOBBIES,HOBBIES_1,CA_3,CA,2011-02-05,2011-02-10,2016-04-24,1905,0,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_CA_4,HOBBIES_1_106,HOBBIES,HOBBIES_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_TX_1,HOBBIES_1_106,HOBBIES,HOBBIES_1,TX_1,TX,2011-01-29,2011-01-29,2016-04-20,1912,4,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_TX_2,HOBBIES_1_106,HOBBIES,HOBBIES_1,TX_2,TX,2011-02-12,2011-02-13,2016-04-24,1898,0,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_TX_3,HOBBIES_1_106,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-18,1912,6,1.74,2.57,1.8,0.77,Active
HOBBIES_1_106_WI_1,HOBBIES_1_106,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-30,2016-04-16,1912,8,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_WI_2,HOBBIES_1_106,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-01-30,2016-04-06,1912,18,2.57,2.57,1.8,0.77,Active
HOBBIES_1_106_WI_3,HOBBIES_1_106,HOBBIES,HOBBIES_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,2.57,2.57,1.8,0.77,Active
HOBBIES_1_107_CA_1,HOBBIES_1_107,HOBBIES,HOBBIES_1,CA_1,CA,2013-02-16,2013-02-16,2016-04-16,1163,8,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_CA_2,HOBBIES_1_107,HOBBIES,HOBBIES_1,CA_2,CA,2011-06-18,2011-06-24,2016-04-23,1772,1,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_CA_3,HOBBIES_1_107,HOBBIES,HOBBIES_1,CA_3,CA,2013-02-16,2013-02-21,2016-04-20,1163,4,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_CA_4,HOBBIES_1_107,HOBBIES,HOBBIES_1,CA_4,CA,2013-02-16,2013-02-18,2016-04-24,1163,0,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_TX_1,HOBBIES_1_107,HOBBIES,HOBBIES_1,TX_1,TX,2013-02-09,2013-02-13,2016-04-24,1170,0,3.97,3.98,2.79,1.19,Active
HOBBIES_1_107_TX_2,HOBBIES_1_107,HOBBIES,HOBBIES_1,TX_2,TX,2013-02-23,2013-02-27,2016-04-23,1156,1,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_TX_3,HOBBIES_1_107,HOBBIES,HOBBIES_1,TX_3,TX,2013-02-16,2013-02-18,2016-04-16,1163,8,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_WI_1,HOBBIES_1_107,HOBBIES,HOBBIES_1,WI_1,WI,2012-09-01,2012-09-07,2016-04-24,1331,0,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_WI_2,HOBBIES_1_107,HOBBIES,HOBBIES_1,WI_2,WI,2011-06-25,2011-06-26,2016-04-17,1765,7,3.98,3.98,2.79,1.19,Active
HOBBIES_1_107_WI_3,HOBBIES_1_107,HOBBIES,HOBBIES_1,WI_3,WI,2011-06-18,2011-06-24,2016-04-01,1772,23,3.98,3.98,2.79,1.19,Active
HOBBIES_1_108_CA_1,HOBBIES_1_108,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,12.76,12.98,9.09,3.89,Active
HOBBIES_1_108_CA_2,HOBBIES_1_108,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,12.76,12.98,9.09,3.89,Active
HOBBIES_1_108_CA_3,HOBBIES_1_108,HOBBIES,HOBBIES_1,CA_3,CA,2011-01-29,2011-01-30,2016-04-20,1912,4,12.76,12.98,9.09,3.89,Active
HOBBIES_1_108_CA_4,HOBBIES_1_108,HOBBIES,HOBBIES_1,CA_4,CA,2011-05-07,2011-05-11,2016-04-24,1814,0,12.79,12.98,9.09,3.89,Active
HOBBIES_1_108_TX_1,HOBBIES_1_108,HOBBIES,HOBBIES_1,TX_1,TX,2011-01-29,2011-01-30,2016-04-22,1912,2,12.76,12.98,9.09,3.89,Active
HOBBIES_1_108_TX_2,HOBBIES_1_108,HOBBIES,HOBBIES_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-23,1912,1,12.76,12.98,9.09,3.89,Active
HOBBIES_1_108_TX_3,HOBBIES_1_108,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,12.75,12.98,9.09,3.89,Active
HOBBIES_1_108_WI_1,HOBBIES_1_108,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,12.76,12.98,9.09,3.89,Active
HOBBIES_1_108_WI_2,HOBBIES_1_108,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,12.83,13.62,9.53,4.09,Active
HOBBIES_1_108_WI_3,HOBBIES_1_108,HOBBIES,HOBBIES_1,WI_3,WI,2011-05-07,2011-05-07,2016-04-23,1814,1,12.79,12.98,9.09,3.89,Active
HOBBIES_1_109_CA_1,HOBBIES_1_109,HOBBIES,HOBBIES_1,CA_1,CA,2011-04-30,2011-04-30,2016-04-24,1821,0,6.1,6.12,4.28,1.84,Active
HOBBIES_1_109_CA_2,HOBBIES_1_109,HOBBIES,HOBBIES_1,CA_2,CA,2011-05-07,2011-05-09,2016-04-23,1814,1,6.1,6.12,4.28,1.84,Active
HOBBIES_1_109_CA_3,HOBBIES_1_109,HOBBIES,HOBBIES_1,CA_3,CA,2011-04-30,2011-05-01,2016-04-17,1821,7,6.1,6.12,4.28,1.84,Active
HOBBIES_1_109_CA_4,HOBBIES_1_109,HOBBIES,HOBBIES_1,CA_4,CA,2012-06-16,2012-06-21,2016-04-23,1408,1,6.12,6.12,4.28,1.84,Active
HOBBIES_1_109_TX_1,HOBBIES_1_109,HOBBIES,HOBBIES_1,TX_1,TX,2011-04-30,2011-05-01,2016-04-24,1821,0,5.1,5.96,4.17,1.79,Active
HOBBIES_1_109_TX_2,HOBBIES_1_109,HOBBIES,HOBBIES_1,TX_2,TX,2011-04-30,2011-04-30,2016-04-18,1821,6,5.1,5.96,4.17,1.79,Active
HOBBIES_1_109_TX_3,HOBBIES_1_109,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-30,2016-02-12,1912,72,5.7,6.12,4.28,1.84,Slow Moving
HOBBIES_1_109_WI_1,HOBBIES_1_109,HOBBIES,HOBBIES_1,WI_1,WI,2011-04-30,2011-04-30,2016-04-23,1821,1,6.1,6.12,4.28,1.84,Active
HOBBIES_1_109_WI_2,HOBBIES_1_109,HOBBIES,HOBBIES_1,WI_2,WI,2011-05-07,2011-05-10,2016-04-19,1814,5,6.1,6.12,4.28,1.84,Active
HOBBIES_1_109_WI_3,HOBBIES_1_109,HOBBIES,HOBBIES_1,WI_3,WI,2011-05-14,2011-05-14,2016-04-22,1807,2,6.1,6.12,4.28,1.84,Active
HOBBIES_1_110_CA_1,HOBBIES_1_110,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-02-04,2016-04-22,1912,2,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_CA_2,HOBBIES_1_110,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-22,1912,2,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_CA_3,HOBBIES_1_110,HOBBIES,HOBBIES_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-21,1912,3,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_CA_4,HOBBIES_1_110,HOBBIES,HOBBIES_1,CA_4,CA,2011-03-05,2011-03-11,2016-04-22,1877,2,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_TX_1,HOBBIES_1_110,HOBBIES,HOBBIES_1,TX_1,TX,2011-01-29,2011-02-01,2016-04-23,1912,1,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_TX_2,HOBBIES_1_110,HOBBIES,HOBBIES_1,TX_2,TX,2011-02-26,2011-02-28,2016-04-21,1884,3,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_TX_3,HOBBIES_1_110,HOBBIES,HOBBIES_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-23,1912,1,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_WI_1,HOBBIES_1_110,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-02-04,2016-04-19,1912,5,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_WI_2,HOBBIES_1_110,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-01-30,2016-04-11,1912,13,3.67,3.67,2.57,1.1,Active
HOBBIES_1_110_WI_3,HOBBIES_1_110,HOBBIES,HOBBIES_1,WI_3,WI,2011-01-29,2011-01-30,2016-04-17,1912,7,3.67,3.67,2.57,1.1,Active
HOBBIES_1_111_CA_1,HOBBIES_1_111,HOBBIES,HOBBIES_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,3.08,3.12,2.18,0.94,Active
HOBBIES_1_111_CA_2,HOBBIES_1_111,HOBBIES,HOBBIES_1,CA_2,CA,2011-02-12,2011-02-13,2016-04-24,1898,0,3.08,3.12,2.18,0.94,Active
HOBBIES_1_111_CA_3,HOBBIES_1_111,HOBBIES,HOBBIES_1,CA_3,CA,2011-03-19,2011-03-24,2016-04-24,1863,0,3.09,3.12,2.18,0.94,Active
HOBBIES_1_111_CA_4,HOBBIES_1_111,HOBBIES,HOBBIES_1,CA_4,CA,2011-03-26,2011-03-28,2016-04-24,1856,0,3.09,3.12,2.18,0.94,Active
HOBBIES_1_111_TX_1,HOBBIES_1_111,HOBBIES,HOBBIES_1,TX_1,TX,2011-02-05,2011-02-07,2015-08-21,1905,247,2.91,2.97,2.08,0.89,Inactive
HOBBIES_1_111_TX_2,HOBBIES_1_111,HOBBIES,HOBBIES_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-23,1912,1,2.91,2.97,2.08,0.89,Active
HOBBIES_1_111_TX_3,HOBBIES_1_111,HOBBIES,HOBBIES_1,TX_3,TX,2011-04-09,2011-04-11,2016-02-14,1842,70,3.01,3.12,2.18,0.94,Slow Moving
HOBBIES_1_111_WI_1,HOBBIES_1_111,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,3.08,3.12,2.18,0.94,Active
HOBBIES_1_111_WI_2,HOBBIES_1_111,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,3.1,3.56,2.49,1.07,Active
HOBBIES_1_111_WI_3,HOBBIES_1_111,HOBBIES,HOBBIES_1,WI_3,WI,2011-01-29,2011-01-30,2016-04-22,1912,2,3.08,3.12,2.18,0.94,Active
HOBBIES_1_112_CA_1,HOBBIES_1_112,HOBBIES,HOBBIES_1,CA_1,CA,2011-02-19,2011-02-19,2016-04-17,1891,7,2.68,2.72,1.9,0.82,Active
HOBBIES_1_112_CA_2,HOBBIES_1_112,HOBBIES,HOBBIES_1,CA_2,CA,2011-01-29,2011-01-30,2016-04-19,1912,5,2.68,2.72,1.9,0.82,Active
HOBBIES_1_112_CA_3,HOBBIES_1_112,HOBBIES,HOBBIES_1,CA_3,CA,2011-01-29,2011-02-02,2016-04-24,1912,0,2.69,2.72,1.9,0.82,Active
HOBBIES_1_112_CA_4,HOBBIES_1_112,HOBBIES,HOBBIES_1,CA_4,CA,2011-01-29,2011-02-04,2016-04-23,1912,1,2.67,2.72,1.9,0.82,Active
HOBBIES_1_112_TX_1,HOBBIES_1_112,HOBBIES,HOBBIES_1,TX_1,TX,2011-02-05,2011-02-11,2016-04-20,1905,4,2.65,2.72,1.9,0.82,Active
HOBBIES_1_112_TX_2,HOBBIES_1_112,HOBBIES,HOBBIES_1,TX_2,TX,2011-01-29,2011-01-30,2016-04-18,1912,6,2.68,2.72,1.9,0.82,Active
HOBBIES_1_112_TX_3,HOBBIES_1_112,HOBBIES,HOBBIES_1,TX_3,TX,2011-02-05,2011-02-09,2016-03-11,1905,44,2.71,2.88,2.02,0.86,Slow Moving
HOBBIES_1_112_WI_1,HOBBIES_1_112,HOBBIES,HOBBIES_1,WI_1,WI,2011-01-29,2011-01-30,2016-04-08,1912,16,2.68,2.72,1.9,0.82,Active
HOBBIES_1_112_WI_2,HOBBIES_1_112,HOBBIES,HOBBIES_1,WI_2,WI,2011-01-29,2011-02-03,2016-04-18,1912,6,2.7,2.72,1.9,0.82,Active
HOBBIES_1_112_WI_3,HOBBIES_1_112,HOBBIES,HOBBIES_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-17,1912,7,2.69,2.72,1.9,0.82,Active
HOBBIES_1_113_CA_1,HOBBIES_1_113,HOBBIES,HOBBIES_1,CA_1,CA,2013-06-01,2013-06-03,2016-04-20,1058,4,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_CA_2,HOBBIES_1_113,HOBBIES,HOBBIES_1,CA_2,CA,2013-05-25,2013-05-28,2016-04-24,1065,0,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_CA_3,HOBBIES_1_113,HOBBIES,HOBBIES_1,CA_3,CA,2013-06-08,2013-06-10,2016-04-24,1051,0,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_CA_4,HOBBIES_1_113,HOBBIES,HOBBIES_1,CA_4,CA,2013-06-01,2013-06-01,2016-03-28,1058,27,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_TX_1,HOBBIES_1_113,HOBBIES,HOBBIES_1,TX_1,TX,2013-05-18,2013-05-23,2016-04-22,1072,2,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_TX_2,HOBBIES_1_113,HOBBIES,HOBBIES_1,TX_2,TX,2013-08-17,2013-08-20,2016-04-24,981,0,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_TX_3,HOBBIES_1_113,HOBBIES,HOBBIES_1,TX_3,TX,2013-05-25,2013-05-28,2016-04-24,1065,0,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_WI_1,HOBBIES_1_113,HOBBIES,HOBBIES_1,WI_1,WI,2013-05-25,2013-05-28,2016-04-23,1065,1,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_WI_2,HOBBIES_1_113,HOBBIES,HOBBIES_1,WI_2,WI,2013-05-25,2013-05-26,2016-04-17,1065,7,1.47,1.47,1.03,0.44,Active
HOBBIES_1_113_WI_3,HOBBIES_1_113,HOBBIES,HOBBIES_1,WI_3,WI,2013-06-08,2013-06-12,2016-04-24,1051,0,1.47,1.47,1.03,0.44,Active
HOBBIES_1_114_CA_1,HOBBIES_1_114,HOBBIES,HOBBIES_1,CA_1,CA,2012-03-03,2012-03-04,2016-04-23,1513,1,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_CA_2,HOBBIES_1_114,HOBBIES,HOBBIES_1,CA_2,CA,2012-02-25,2012-02-28,2016-04-21,1520,3,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_CA_3,HOBBIES_1_114,HOBBIES,HOBBIES_1,CA_3,CA,2012-03-03,2012-03-05,2016-04-03,1513,21,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_CA_4,HOBBIES_1_114,HOBBIES,HOBBIES_1,CA_4,CA,2012-03-03,2012-03-06,2016-04-23,1513,1,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_TX_1,HOBBIES_1_114,HOBBIES,HOBBIES_1,TX_1,TX,2012-05-12,2012-05-17,2016-04-24,1443,0,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_TX_2,HOBBIES_1_114,HOBBIES,HOBBIES_1,TX_2,TX,2012-02-04,2012-02-04,2016-03-24,1541,31,5.66,5.97,4.18,1.79,Slow Moving
HOBBIES_1_114_TX_3,HOBBIES_1_114,HOBBIES,HOBBIES_1,TX_3,TX,2012-05-05,2012-05-10,2016-03-25,1450,30,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_WI_1,HOBBIES_1_114,HOBBIES,HOBBIES_1,WI_1,WI,2012-05-05,2012-05-07,2016-04-24,1450,0,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_WI_2,HOBBIES_1_114,HOBBIES,HOBBIES_1,WI_2,WI,2012-02-04,2012-02-07,2016-04-23,1541,1,5.97,5.97,4.18,1.79,Active
HOBBIES_1_114_WI_3,HOBBIES_1_114,HOBBIES,HOBBIES_1,WI_3,WI,2012-05-12,2012-05-18,2016-04-20,1443,4,5.97,5.97,4.18,1.79,Active
